timestamp,graphics_clock_mhz,memory_clock_mhz,power_w
2026/06/02 18:29:34.195,1110.0,9251.0,104.33
2026/06/02 18:29:34.314,1110.0,9251.0,104.33
2026/06/02 18:29:34.434,1110.0,9251.0,104.33
2026/06/02 18:29:34.551,1110.0,9251.0,146.44
2026/06/02 18:29:34.668,1110.0,9251.0,146.44
2026/06/02 18:29:34.787,1110.0,9251.0,146.44
2026/06/02 18:29:34.907,1110.0,9251.0,146.44
2026/06/02 18:29:35.031,1110.0,9251.0,189.85
2026/06/02 18:29:35.150,1110.0,9251.0,189.85
2026/06/02 18:29:35.268,1110.0,9251.0,189.85
2026/06/02 18:29:35.388,1110.0,9251.0,189.85
2026/06/02 18:29:35.506,1110.0,9251.0,192.6
2026/06/02 18:29:35.627,1110.0,9251.0,192.6
2026/06/02 18:29:35.745,1110.0,9251.0,192.6
2026/06/02 18:29:35.863,1110.0,9251.0,192.6
2026/06/02 18:29:35.983,1110.0,9251.0,192.77
2026/06/02 18:29:36.102,1110.0,9251.0,192.77
2026/06/02 18:29:36.225,1110.0,9251.0,192.77
2026/06/02 18:29:36.345,1110.0,9251.0,192.77
2026/06/02 18:29:36.464,1110.0,9251.0,193.02
2026/06/02 18:29:36.582,1110.0,9251.0,193.02
2026/06/02 18:29:36.700,1110.0,9251.0,193.02
2026/06/02 18:29:36.822,1110.0,9251.0,193.02
2026/06/02 18:29:36.939,1110.0,9251.0,193.02
2026/06/02 18:29:37.057,1110.0,9251.0,192.79
2026/06/02 18:29:37.175,1110.0,9251.0,192.79
2026/06/02 18:29:37.294,1110.0,9251.0,192.79
2026/06/02 18:29:37.412,1110.0,9251.0,192.79
2026/06/02 18:29:37.533,1110.0,9251.0,192.77
2026/06/02 18:29:37.653,1110.0,9251.0,192.77
2026/06/02 18:29:37.771,1110.0,9251.0,192.77
2026/06/02 18:29:37.891,1110.0,9251.0,192.77
2026/06/02 18:29:38.010,1110.0,9251.0,193.07
2026/06/02 18:29:38.129,1110.0,9251.0,193.07
2026/06/02 18:29:38.247,1110.0,9251.0,193.07
2026/06/02 18:29:38.365,1110.0,9251.0,193.07
2026/06/02 18:29:38.482,1110.0,9251.0,193.52
2026/06/02 18:29:38.600,1110.0,9251.0,193.52
2026/06/02 18:29:38.720,1110.0,9251.0,193.52
2026/06/02 18:29:38.841,1110.0,9251.0,193.52
2026/06/02 18:29:38.961,1110.0,9251.0,193.77
2026/06/02 18:29:39.081,1110.0,9251.0,193.77
2026/06/02 18:29:39.198,1110.0,9251.0,193.77
2026/06/02 18:29:39.316,1110.0,9251.0,193.77
2026/06/02 18:29:39.433,1110.0,9251.0,193.77
2026/06/02 18:29:39.553,1110.0,9251.0,193.74
2026/06/02 18:29:39.671,1110.0,9251.0,193.74
2026/06/02 18:29:39.789,1110.0,9251.0,193.74
2026/06/02 18:29:39.909,1110.0,9251.0,193.74
2026/06/02 18:29:40.029,1110.0,9251.0,193.64
2026/06/02 18:29:40.149,1110.0,9251.0,193.64
2026/06/02 18:29:40.271,1110.0,9251.0,193.64
2026/06/02 18:29:40.390,1110.0,9251.0,193.64
2026/06/02 18:29:40.509,1110.0,9251.0,193.43
2026/06/02 18:29:40.627,1110.0,9251.0,193.43
2026/06/02 18:29:40.744,1110.0,9251.0,193.43
2026/06/02 18:29:40.866,1110.0,9251.0,193.43
2026/06/02 18:29:40.983,1110.0,9251.0,193.13
2026/06/02 18:29:41.101,1110.0,9251.0,193.13
2026/06/02 18:29:41.220,1110.0,9251.0,193.13
2026/06/02 18:29:41.340,1110.0,9251.0,193.13
2026/06/02 18:29:41.462,1110.0,9251.0,193.27
2026/06/02 18:29:41.580,1110.0,9251.0,193.27
2026/06/02 18:29:41.698,1110.0,9251.0,193.27
2026/06/02 18:29:41.817,1110.0,9251.0,193.27
2026/06/02 18:29:41.936,1110.0,9251.0,193.27
2026/06/02 18:29:42.058,1110.0,9251.0,193.74
2026/06/02 18:29:42.177,1110.0,9251.0,193.74
2026/06/02 18:29:42.294,1110.0,9251.0,193.74
2026/06/02 18:29:42.413,1110.0,9251.0,193.74
2026/06/02 18:29:42.532,1110.0,9251.0,193.88
2026/06/02 18:29:42.649,1110.0,9251.0,193.88
2026/06/02 18:29:42.773,1110.0,9251.0,193.88
2026/06/02 18:29:42.891,1110.0,9251.0,193.88
2026/06/02 18:29:43.010,1110.0,9251.0,194.03
2026/06/02 18:29:43.129,1110.0,9251.0,194.03
2026/06/02 18:29:43.250,1110.0,9251.0,194.03
2026/06/02 18:29:43.374,1110.0,9251.0,194.03
2026/06/02 18:29:43.492,1110.0,9251.0,193.98
2026/06/02 18:29:43.610,1110.0,9251.0,193.98
2026/06/02 18:29:43.728,1110.0,9251.0,193.98
2026/06/02 18:29:43.848,1110.0,9251.0,193.98
2026/06/02 18:29:43.966,1110.0,9251.0,193.71
2026/06/02 18:29:44.085,1110.0,9251.0,193.71
2026/06/02 18:29:44.206,1110.0,9251.0,193.71
2026/06/02 18:29:44.324,1110.0,9251.0,193.71
2026/06/02 18:29:44.441,1110.0,9251.0,193.71
2026/06/02 18:29:44.559,1110.0,9251.0,193.42
2026/06/02 18:29:44.677,1110.0,9251.0,193.42
2026/06/02 18:29:44.795,1110.0,9251.0,193.42
2026/06/02 18:29:44.913,1110.0,9251.0,193.42
2026/06/02 18:29:45.031,1110.0,9251.0,193.49
2026/06/02 18:29:45.148,1110.0,9251.0,193.49
2026/06/02 18:29:45.267,1110.0,9251.0,193.49
2026/06/02 18:29:45.385,1110.0,9251.0,193.49
2026/06/02 18:29:45.502,1110.0,9251.0,193.71
2026/06/02 18:29:45.624,1110.0,9251.0,193.71
2026/06/02 18:29:45.741,1110.0,9251.0,193.71
2026/06/02 18:29:45.859,1110.0,9251.0,193.71
2026/06/02 18:29:45.978,1110.0,9251.0,193.62
2026/06/02 18:29:46.096,1110.0,9251.0,193.62
2026/06/02 18:29:46.213,1110.0,9251.0,193.62
2026/06/02 18:29:46.331,1110.0,9251.0,193.62
2026/06/02 18:29:46.448,1110.0,9251.0,193.62
2026/06/02 18:29:46.570,1110.0,9251.0,193.65
2026/06/02 18:29:46.691,1110.0,9251.0,193.65
2026/06/02 18:29:46.809,1110.0,9251.0,193.65
2026/06/02 18:29:46.926,1110.0,9251.0,193.65
2026/06/02 18:29:47.043,1110.0,9251.0,193.67
