timestamp,graphics_clock_mhz,memory_clock_mhz,power_w
2026/06/03 21:26:43.890,1320.0,9251.0,144.46
2026/06/03 21:26:44.013,1320.0,9251.0,153.89
2026/06/03 21:26:44.136,1320.0,9251.0,173.09
2026/06/03 21:26:44.257,1320.0,9251.0,182.97
2026/06/03 21:26:44.379,1320.0,9251.0,193.06
2026/06/03 21:26:44.500,1320.0,9251.0,202.93
2026/06/03 21:26:44.623,1320.0,9251.0,209.4
2026/06/03 21:26:44.746,1320.0,9251.0,209.52
2026/06/03 21:26:44.870,1320.0,9251.0,209.67
2026/06/03 21:26:44.991,1320.0,9251.0,209.66
2026/06/03 21:26:45.113,1320.0,9251.0,209.8
2026/06/03 21:26:45.234,1320.0,9251.0,209.84
2026/06/03 21:26:45.355,1320.0,9251.0,209.81
2026/06/03 21:26:45.477,1320.0,9251.0,209.8
2026/06/03 21:26:45.599,1320.0,9251.0,209.95
2026/06/03 21:26:45.721,1320.0,9251.0,210.0
2026/06/03 21:26:45.842,1320.0,9251.0,210.14
2026/06/03 21:26:45.962,1320.0,9251.0,210.09
2026/06/03 21:26:46.086,1320.0,9251.0,209.85
2026/06/03 21:26:46.210,1320.0,9251.0,209.8
2026/06/03 21:26:46.333,1320.0,9251.0,209.82
2026/06/03 21:26:46.455,1320.0,9251.0,209.88
2026/06/03 21:26:46.576,1320.0,9251.0,209.85
2026/06/03 21:26:46.696,1320.0,9251.0,209.87
2026/06/03 21:26:46.820,1320.0,9251.0,209.9
2026/06/03 21:26:46.941,1320.0,9251.0,209.83
2026/06/03 21:26:47.062,1320.0,9251.0,209.94
2026/06/03 21:26:47.184,1320.0,9251.0,210.24
2026/06/03 21:26:47.307,1320.0,9251.0,210.22
2026/06/03 21:26:47.431,1320.0,9251.0,210.32
2026/06/03 21:26:47.553,1320.0,9251.0,210.33
2026/06/03 21:26:47.675,1320.0,9251.0,210.39
2026/06/03 21:26:47.797,1320.0,9251.0,210.38
2026/06/03 21:26:47.918,1320.0,9251.0,210.43
2026/06/03 21:26:48.041,1320.0,9251.0,210.4
2026/06/03 21:26:48.165,1320.0,9251.0,210.35
2026/06/03 21:26:48.286,1320.0,9251.0,210.39
2026/06/03 21:26:48.410,1320.0,9251.0,210.27
2026/06/03 21:26:48.533,1320.0,9251.0,210.25
2026/06/03 21:26:48.655,1320.0,9251.0,210.25
2026/06/03 21:26:48.776,1320.0,9251.0,210.12
2026/06/03 21:26:48.898,1320.0,9251.0,210.2
2026/06/03 21:26:49.020,1320.0,9251.0,210.07
2026/06/03 21:26:49.141,1320.0,9251.0,210.07
2026/06/03 21:26:49.263,1320.0,9251.0,210.1
2026/06/03 21:26:49.384,1320.0,9251.0,209.75
2026/06/03 21:26:49.505,1320.0,9251.0,209.83
2026/06/03 21:26:49.627,1320.0,9251.0,209.85
2026/06/03 21:26:49.748,1320.0,9251.0,209.82
2026/06/03 21:26:49.869,1320.0,9251.0,209.95
2026/06/03 21:26:49.991,1320.0,9251.0,209.96
2026/06/03 21:26:50.113,1320.0,9251.0,210.09
2026/06/03 21:26:50.234,1320.0,9251.0,210.15
2026/06/03 21:26:50.355,1320.0,9251.0,210.21
2026/06/03 21:26:50.476,1320.0,9251.0,210.31
2026/06/03 21:26:50.599,1320.0,9251.0,210.42
2026/06/03 21:26:50.722,1320.0,9251.0,210.29
2026/06/03 21:26:50.845,1320.0,9251.0,210.34
2026/06/03 21:26:50.967,1320.0,9251.0,210.27
2026/06/03 21:26:51.090,1320.0,9251.0,210.14
2026/06/03 21:26:51.212,1320.0,9251.0,210.13
2026/06/03 21:26:51.334,1320.0,9251.0,210.15
2026/06/03 21:26:51.455,1320.0,9251.0,210.15
2026/06/03 21:26:51.577,1320.0,9251.0,210.38
2026/06/03 21:26:51.701,1320.0,9251.0,210.39
2026/06/03 21:26:51.824,1320.0,9251.0,210.42
2026/06/03 21:26:51.948,1320.0,9251.0,210.23
2026/06/03 21:26:52.071,1320.0,9251.0,210.3
2026/06/03 21:26:52.194,1320.0,9251.0,210.36
2026/06/03 21:26:52.318,1320.0,9251.0,210.32
2026/06/03 21:26:52.441,1320.0,9251.0,210.34
2026/06/03 21:26:52.566,1320.0,9251.0,210.26
2026/06/03 21:26:52.691,1320.0,9251.0,210.22
2026/06/03 21:26:52.812,1320.0,9251.0,209.96
2026/06/03 21:26:52.933,1320.0,9251.0,210.21
2026/06/03 21:26:53.054,1320.0,9251.0,210.3
2026/06/03 21:26:53.176,1320.0,9251.0,210.32
2026/06/03 21:26:53.297,1320.0,9251.0,210.39
2026/06/03 21:26:53.420,1320.0,9251.0,210.45
2026/06/03 21:26:53.544,1320.0,9251.0,210.35
2026/06/03 21:26:53.669,1320.0,9251.0,210.41
2026/06/03 21:26:53.792,1320.0,9251.0,210.46
2026/06/03 21:26:53.915,1320.0,9251.0,210.5
2026/06/03 21:26:54.036,1320.0,9251.0,210.38
2026/06/03 21:26:54.157,1320.0,9251.0,210.49
2026/06/03 21:26:54.280,1320.0,9251.0,210.52
2026/06/03 21:26:54.405,1320.0,9251.0,210.46
2026/06/03 21:26:54.527,1320.0,9251.0,210.48
2026/06/03 21:26:54.648,1320.0,9251.0,210.54
2026/06/03 21:26:54.769,1320.0,9251.0,210.55
2026/06/03 21:26:54.891,1320.0,9251.0,210.46
2026/06/03 21:26:55.012,1320.0,9251.0,210.67
2026/06/03 21:26:55.133,1320.0,9251.0,210.72
2026/06/03 21:26:55.257,1320.0,9251.0,210.64
2026/06/03 21:26:55.379,1320.0,9251.0,210.56
2026/06/03 21:26:55.502,1320.0,9251.0,210.46
2026/06/03 21:26:55.624,1320.0,9251.0,210.52
2026/06/03 21:26:55.747,1320.0,9251.0,210.59
2026/06/03 21:26:55.870,1320.0,9251.0,210.56
2026/06/03 21:26:55.992,1320.0,9251.0,210.55
2026/06/03 21:26:56.114,1320.0,9251.0,210.33
2026/06/03 21:26:56.236,1320.0,9251.0,210.34
2026/06/03 21:26:56.357,1320.0,9251.0,210.38
2026/06/03 21:26:56.481,1320.0,9251.0,210.45
2026/06/03 21:26:56.603,1320.0,9251.0,210.5
2026/06/03 21:26:56.723,1320.0,9251.0,210.44
2026/06/03 21:26:56.845,1320.0,9251.0,210.41
