timestamp,graphics_clock_mhz,memory_clock_mhz,power_w
2026/06/03 21:33:04.203,1530.0,9251.0,153.17
2026/06/03 21:33:04.325,1530.0,9251.0,164.83
2026/06/03 21:33:04.449,1530.0,9251.0,176.62
2026/06/03 21:33:04.572,1530.0,9251.0,188.39
2026/06/03 21:33:04.693,1530.0,9251.0,212.55
2026/06/03 21:33:04.816,1530.0,9251.0,224.93
2026/06/03 21:33:04.937,1530.0,9251.0,236.3
2026/06/03 21:33:05.060,1530.0,9251.0,238.38
2026/06/03 21:33:05.183,1530.0,9251.0,238.93
2026/06/03 21:33:05.305,1530.0,9251.0,238.86
2026/06/03 21:33:05.425,1530.0,9251.0,239.02
2026/06/03 21:33:05.547,1530.0,9251.0,239.01
2026/06/03 21:33:05.669,1545.0,9251.0,239.12
2026/06/03 21:33:05.790,1545.0,9251.0,239.13
2026/06/03 21:33:05.914,1545.0,9251.0,239.14
2026/06/03 21:33:06.038,1545.0,9251.0,239.43
2026/06/03 21:33:06.163,1545.0,9251.0,239.27
2026/06/03 21:33:06.285,1545.0,9251.0,239.03
2026/06/03 21:33:06.406,1545.0,9251.0,239.15
2026/06/03 21:33:06.529,1545.0,9251.0,239.09
2026/06/03 21:33:06.652,1545.0,9251.0,239.1
2026/06/03 21:33:06.773,1545.0,9251.0,238.97
2026/06/03 21:33:06.895,1545.0,9251.0,239.04
2026/06/03 21:33:07.016,1545.0,9251.0,239.08
2026/06/03 21:33:07.138,1545.0,9251.0,239.0
2026/06/03 21:33:07.261,1545.0,9251.0,239.14
2026/06/03 21:33:07.384,1545.0,9251.0,239.49
2026/06/03 21:33:07.506,1545.0,9251.0,239.45
2026/06/03 21:33:07.628,1545.0,9251.0,239.48
2026/06/03 21:33:07.750,1545.0,9251.0,239.51
2026/06/03 21:33:07.872,1545.0,9251.0,239.61
2026/06/03 21:33:07.995,1545.0,9251.0,239.63
2026/06/03 21:33:08.116,1545.0,9251.0,239.4
2026/06/03 21:33:08.239,1545.0,9251.0,239.54
2026/06/03 21:33:08.362,1545.0,9251.0,239.32
2026/06/03 21:33:08.483,1545.0,9251.0,239.31
2026/06/03 21:33:08.604,1545.0,9251.0,239.34
2026/06/03 21:33:08.726,1545.0,9251.0,239.34
2026/06/03 21:33:08.846,1545.0,9251.0,239.36
2026/06/03 21:33:08.968,1545.0,9251.0,239.31
2026/06/03 21:33:09.090,1545.0,9251.0,239.18
2026/06/03 21:33:09.211,1545.0,9251.0,239.27
2026/06/03 21:33:09.335,1545.0,9251.0,239.34
2026/06/03 21:33:09.459,1545.0,9251.0,239.19
2026/06/03 21:33:09.581,1545.0,9251.0,239.41
2026/06/03 21:33:09.703,1545.0,9251.0,239.38
2026/06/03 21:33:09.823,1545.0,9251.0,239.47
2026/06/03 21:33:09.947,1545.0,9251.0,239.46
2026/06/03 21:33:10.070,1545.0,9251.0,239.51
2026/06/03 21:33:10.194,1545.0,9251.0,239.67
2026/06/03 21:33:10.317,1545.0,9251.0,239.66
2026/06/03 21:33:10.440,1545.0,9251.0,239.68
2026/06/03 21:33:10.562,1545.0,9251.0,239.96
2026/06/03 21:33:10.684,1545.0,9251.0,239.89
2026/06/03 21:33:10.807,1545.0,9251.0,239.98
2026/06/03 21:33:10.929,1545.0,9251.0,239.94
2026/06/03 21:33:11.051,1545.0,9251.0,239.95
2026/06/03 21:33:11.173,1545.0,9251.0,240.06
2026/06/03 21:33:11.295,1545.0,9251.0,240.15
2026/06/03 21:33:11.416,1545.0,9251.0,240.24
2026/06/03 21:33:11.537,1545.0,9251.0,240.22
2026/06/03 21:33:11.658,1545.0,9251.0,240.29
2026/06/03 21:33:11.780,1545.0,9251.0,240.12
2026/06/03 21:33:11.904,1545.0,9251.0,240.04
2026/06/03 21:33:12.026,1545.0,9251.0,239.99
2026/06/03 21:33:12.149,1545.0,9251.0,240.0
2026/06/03 21:33:12.272,1545.0,9251.0,239.93
2026/06/03 21:33:12.394,1545.0,9251.0,239.89
2026/06/03 21:33:12.515,1545.0,9251.0,239.61
2026/06/03 21:33:12.636,1545.0,9251.0,239.5
2026/06/03 21:33:12.758,1545.0,9251.0,239.52
2026/06/03 21:33:12.879,1545.0,9251.0,239.67
2026/06/03 21:33:13.001,1545.0,9251.0,239.74
2026/06/03 21:33:13.123,1545.0,9251.0,239.62
2026/06/03 21:33:13.244,1545.0,9251.0,239.65
2026/06/03 21:33:13.366,1545.0,9251.0,239.64
2026/06/03 21:33:13.489,1545.0,9251.0,239.76
2026/06/03 21:33:13.612,1545.0,9251.0,240.0
2026/06/03 21:33:13.737,1545.0,9251.0,240.05
2026/06/03 21:33:13.860,1545.0,9251.0,240.05
2026/06/03 21:33:13.982,1545.0,9251.0,240.13
2026/06/03 21:33:14.103,1545.0,9251.0,239.98
2026/06/03 21:33:14.226,1545.0,9251.0,240.16
2026/06/03 21:33:14.348,1545.0,9251.0,240.13
2026/06/03 21:33:14.472,1545.0,9251.0,240.17
2026/06/03 21:33:14.594,1545.0,9251.0,239.94
2026/06/03 21:33:14.717,1545.0,9251.0,239.98
2026/06/03 21:33:14.839,1545.0,9251.0,239.99
2026/06/03 21:33:14.963,1545.0,9251.0,239.88
2026/06/03 21:33:15.088,1545.0,9251.0,239.76
2026/06/03 21:33:15.210,1545.0,9251.0,239.89
2026/06/03 21:33:15.333,1545.0,9251.0,240.02
2026/06/03 21:33:15.455,1545.0,9251.0,240.02
2026/06/03 21:33:15.578,1545.0,9251.0,239.95
2026/06/03 21:33:15.702,1545.0,9251.0,239.91
2026/06/03 21:33:15.823,1545.0,9251.0,239.93
2026/06/03 21:33:15.945,1545.0,9251.0,240.02
2026/06/03 21:33:16.067,1545.0,9251.0,240.08
2026/06/03 21:33:16.189,1545.0,9251.0,240.23
2026/06/03 21:33:16.311,1545.0,9251.0,240.25
