timestamp,graphics_clock_mhz,memory_clock_mhz,power_w
2026/06/03 21:29:17.756,1410.0,9251.0,134.33
2026/06/03 21:29:17.879,1410.0,9251.0,154.81
2026/06/03 21:29:18.002,1410.0,9251.0,164.98
2026/06/03 21:29:18.124,1410.0,9251.0,175.27
2026/06/03 21:29:18.246,1410.0,9251.0,185.76
2026/06/03 21:29:18.368,1410.0,9251.0,207.18
2026/06/03 21:29:18.489,1410.0,9251.0,217.48
2026/06/03 21:29:18.610,1410.0,9251.0,219.3
2026/06/03 21:29:18.732,1410.0,9251.0,219.8
2026/06/03 21:29:18.854,1410.0,9251.0,219.81
2026/06/03 21:29:18.975,1410.0,9251.0,219.87
2026/06/03 21:29:19.096,1410.0,9251.0,220.1
2026/06/03 21:29:19.219,1410.0,9251.0,220.08
2026/06/03 21:29:19.342,1410.0,9251.0,220.12
2026/06/03 21:29:19.464,1410.0,9251.0,220.29
2026/06/03 21:29:19.586,1410.0,9251.0,220.64
2026/06/03 21:29:19.708,1410.0,9251.0,220.68
2026/06/03 21:29:19.831,1410.0,9251.0,220.69
2026/06/03 21:29:19.951,1410.0,9251.0,220.71
2026/06/03 21:29:20.075,1410.0,9251.0,220.76
2026/06/03 21:29:20.198,1410.0,9251.0,220.7
2026/06/03 21:29:20.320,1410.0,9251.0,220.83
2026/06/03 21:29:20.442,1410.0,9251.0,220.84
2026/06/03 21:29:20.565,1410.0,9251.0,220.89
2026/06/03 21:29:20.688,1410.0,9251.0,220.91
2026/06/03 21:29:20.809,1410.0,9251.0,221.02
2026/06/03 21:29:20.932,1410.0,9251.0,221.02
2026/06/03 21:29:21.054,1410.0,9251.0,221.08
2026/06/03 21:29:21.178,1410.0,9251.0,221.09
2026/06/03 21:29:21.301,1410.0,9251.0,221.08
2026/06/03 21:29:21.422,1410.0,9251.0,221.04
2026/06/03 21:29:21.544,1410.0,9251.0,221.09
2026/06/03 21:29:21.665,1410.0,9251.0,221.1
2026/06/03 21:29:21.788,1410.0,9251.0,221.01
2026/06/03 21:29:21.910,1410.0,9251.0,220.85
2026/06/03 21:29:22.031,1410.0,9251.0,220.88
2026/06/03 21:29:22.152,1410.0,9251.0,220.85
2026/06/03 21:29:22.275,1410.0,9251.0,220.93
2026/06/03 21:29:22.397,1410.0,9251.0,220.96
2026/06/03 21:29:22.519,1410.0,9251.0,220.87
2026/06/03 21:29:22.641,1410.0,9251.0,220.85
2026/06/03 21:29:22.763,1410.0,9251.0,220.83
2026/06/03 21:29:22.887,1410.0,9251.0,220.83
2026/06/03 21:29:23.011,1410.0,9251.0,220.92
2026/06/03 21:29:23.136,1410.0,9251.0,220.95
2026/06/03 21:29:23.256,1410.0,9251.0,220.72
2026/06/03 21:29:23.380,1410.0,9251.0,220.7
2026/06/03 21:29:23.503,1410.0,9251.0,220.68
2026/06/03 21:29:23.628,1410.0,9251.0,220.59
