timestamp,graphics_clock_mhz,memory_clock_mhz,power_w
2026/06/03 22:24:08.070,1710.0,9251.0,157.65
2026/06/03 22:24:08.191,1710.0,9251.0,186.44
2026/06/03 22:24:08.312,1710.0,9251.0,201.07
2026/06/03 22:24:08.435,1710.0,9251.0,215.81
2026/06/03 22:24:08.559,1710.0,9251.0,230.7
2026/06/03 22:24:08.680,1710.0,9251.0,245.93
2026/06/03 22:24:08.802,1710.0,9251.0,274.9
2026/06/03 22:24:08.922,1710.0,9251.0,276.85
2026/06/03 22:24:09.045,1710.0,9251.0,277.85
2026/06/03 22:24:09.166,1710.0,9251.0,278.17
2026/06/03 22:24:09.288,1710.0,9251.0,278.63
2026/06/03 22:24:09.410,1710.0,9251.0,279.01
2026/06/03 22:24:09.533,1710.0,9251.0,278.99
2026/06/03 22:24:09.657,1710.0,9251.0,279.14
2026/06/03 22:24:09.778,1710.0,9251.0,279.19
2026/06/03 22:24:09.901,1710.0,9251.0,279.62
2026/06/03 22:24:10.023,1710.0,9251.0,279.73
2026/06/03 22:24:10.147,1710.0,9251.0,279.22
2026/06/03 22:24:10.270,1710.0,9251.0,279.21
2026/06/03 22:24:10.391,1710.0,9251.0,278.93
2026/06/03 22:24:10.512,1710.0,9251.0,279.02
2026/06/03 22:24:10.634,1710.0,9251.0,278.99
2026/06/03 22:24:10.756,1710.0,9251.0,279.06
2026/06/03 22:24:10.881,1710.0,9251.0,278.75
2026/06/03 22:24:11.003,1710.0,9251.0,278.54
2026/06/03 22:24:11.125,1710.0,9251.0,278.55
2026/06/03 22:24:11.247,1710.0,9251.0,278.76
2026/06/03 22:24:11.370,1710.0,9251.0,278.87
2026/06/03 22:24:11.491,1710.0,9251.0,278.99
2026/06/03 22:24:11.613,1710.0,9251.0,278.86
2026/06/03 22:24:11.736,1710.0,9251.0,279.0
2026/06/03 22:24:11.860,1710.0,9251.0,278.88
2026/06/03 22:24:11.980,1710.0,9251.0,279.15
2026/06/03 22:24:12.101,1710.0,9251.0,279.3
2026/06/03 22:24:12.222,1710.0,9251.0,279.13
2026/06/03 22:24:12.344,1710.0,9251.0,279.42
2026/06/03 22:24:12.464,1710.0,9251.0,279.36
2026/06/03 22:24:12.585,1710.0,9251.0,279.55
2026/06/03 22:24:12.706,1710.0,9251.0,279.44
2026/06/03 22:24:12.828,1710.0,9251.0,279.36
2026/06/03 22:24:12.950,1710.0,9251.0,279.53
2026/06/03 22:24:13.071,1710.0,9251.0,279.5
2026/06/03 22:24:13.192,1710.0,9251.0,279.07
2026/06/03 22:24:13.313,1710.0,9251.0,279.31
2026/06/03 22:24:13.434,1710.0,9251.0,279.27
2026/06/03 22:24:13.555,1710.0,9251.0,279.46
2026/06/03 22:24:13.676,1710.0,9251.0,279.37
2026/06/03 22:24:13.797,1710.0,9251.0,279.51
2026/06/03 22:24:13.920,1710.0,9251.0,279.54
2026/06/03 22:24:14.043,1710.0,9251.0,279.42
2026/06/03 22:24:14.167,1710.0,9251.0,279.41
2026/06/03 22:24:14.289,1710.0,9251.0,279.9
2026/06/03 22:24:14.412,1710.0,9251.0,279.85
2026/06/03 22:24:14.533,1710.0,9251.0,279.81
2026/06/03 22:24:14.655,1710.0,9251.0,279.77
2026/06/03 22:24:14.779,1710.0,9251.0,279.77
2026/06/03 22:24:14.901,1710.0,9251.0,279.81
2026/06/03 22:24:15.022,1710.0,9251.0,279.89
2026/06/03 22:24:15.144,1710.0,9251.0,279.94
2026/06/03 22:24:15.266,1710.0,9251.0,280.11
2026/06/03 22:24:15.389,1710.0,9251.0,280.09
2026/06/03 22:24:15.512,1710.0,9251.0,280.1
2026/06/03 22:24:15.634,1710.0,9251.0,280.19
2026/06/03 22:24:15.755,1710.0,9251.0,280.25
2026/06/03 22:24:15.877,1710.0,9251.0,280.28
2026/06/03 22:24:16.000,1710.0,9251.0,280.36
2026/06/03 22:24:16.124,1710.0,9251.0,279.99
2026/06/03 22:24:16.248,1710.0,9251.0,280.0
2026/06/03 22:24:16.370,1710.0,9251.0,279.79
2026/06/03 22:24:16.493,1710.0,9251.0,279.71
2026/06/03 22:24:16.614,1710.0,9251.0,279.61
2026/06/03 22:24:16.737,1710.0,9251.0,279.62
2026/06/03 22:24:16.857,1710.0,9251.0,279.4
2026/06/03 22:24:16.979,1710.0,9251.0,279.64
2026/06/03 22:24:17.101,1710.0,9251.0,279.42
2026/06/03 22:24:17.224,1710.0,9251.0,279.68
2026/06/03 22:24:17.347,1710.0,9251.0,279.71
2026/06/03 22:24:17.470,1710.0,9251.0,279.83
2026/06/03 22:24:17.591,1710.0,9251.0,279.79
2026/06/03 22:24:17.715,1710.0,9251.0,279.9
2026/06/03 22:24:17.836,1710.0,9251.0,279.47
2026/06/03 22:24:17.958,1710.0,9251.0,279.38
2026/06/03 22:24:18.079,1710.0,9251.0,278.9
2026/06/03 22:24:18.199,1710.0,9251.0,278.61
2026/06/03 22:24:18.323,1710.0,9251.0,278.53
2026/06/03 22:24:18.445,1710.0,9251.0,278.2
2026/06/03 22:24:18.568,1710.0,9251.0,278.1
2026/06/03 22:24:18.691,1710.0,9251.0,277.86
2026/06/03 22:24:18.815,1710.0,9251.0,277.51
2026/06/03 22:24:18.937,1710.0,9251.0,277.76
2026/06/03 22:24:19.058,1710.0,9251.0,277.73
2026/06/03 22:24:19.179,1710.0,9251.0,277.99
2026/06/03 22:24:19.302,1710.0,9251.0,277.5
2026/06/03 22:24:19.425,1710.0,9251.0,277.54
2026/06/03 22:24:19.549,1710.0,9251.0,277.66
2026/06/03 22:24:19.670,1710.0,9251.0,277.57
2026/06/03 22:24:19.793,1710.0,9251.0,277.55
