timestamp,graphics_clock_mhz,memory_clock_mhz,power_w
2026/06/03 22:12:24.176,1290.0,9251.0,132.94
2026/06/03 22:12:24.300,1290.0,9251.0,142.07
2026/06/03 22:12:24.423,1290.0,9251.0,151.36
2026/06/03 22:12:24.544,1290.0,9251.0,169.71
2026/06/03 22:12:24.665,1290.0,9251.0,179.14
2026/06/03 22:12:24.787,1290.0,9251.0,188.81
2026/06/03 22:12:24.908,1290.0,9251.0,198.45
2026/06/03 22:12:25.030,1290.0,9251.0,204.62
2026/06/03 22:12:25.151,1290.0,9251.0,205.05
2026/06/03 22:12:25.272,1290.0,9251.0,205.2
2026/06/03 22:12:25.395,1290.0,9251.0,205.19
2026/06/03 22:12:25.517,1290.0,9251.0,205.14
2026/06/03 22:12:25.639,1290.0,9251.0,205.31
2026/06/03 22:12:25.760,1290.0,9251.0,205.35
2026/06/03 22:12:25.884,1290.0,9251.0,205.4
2026/06/03 22:12:26.006,1290.0,9251.0,205.41
2026/06/03 22:12:26.127,1290.0,9251.0,205.49
2026/06/03 22:12:26.248,1290.0,9251.0,205.48
2026/06/03 22:12:26.369,1290.0,9251.0,205.33
2026/06/03 22:12:26.490,1290.0,9251.0,205.17
2026/06/03 22:12:26.611,1290.0,9251.0,205.22
2026/06/03 22:12:26.732,1290.0,9251.0,205.31
2026/06/03 22:12:26.853,1290.0,9251.0,205.37
2026/06/03 22:12:26.974,1290.0,9251.0,205.34
2026/06/03 22:12:27.096,1290.0,9251.0,205.41
2026/06/03 22:12:27.217,1290.0,9251.0,205.43
2026/06/03 22:12:27.338,1290.0,9251.0,205.53
2026/06/03 22:12:27.461,1290.0,9251.0,205.6
2026/06/03 22:12:27.583,1290.0,9251.0,205.85
2026/06/03 22:12:27.706,1290.0,9251.0,205.77
2026/06/03 22:12:27.830,1290.0,9251.0,205.72
2026/06/03 22:12:27.951,1290.0,9251.0,205.79
2026/06/03 22:12:28.072,1290.0,9251.0,205.73
2026/06/03 22:12:28.194,1290.0,9251.0,205.74
2026/06/03 22:12:28.317,1290.0,9251.0,205.74
2026/06/03 22:12:28.437,1290.0,9251.0,205.63
2026/06/03 22:12:28.560,1290.0,9251.0,205.63
2026/06/03 22:12:28.682,1290.0,9251.0,205.64
2026/06/03 22:12:28.804,1290.0,9251.0,205.66
2026/06/03 22:12:28.926,1290.0,9251.0,205.65
2026/06/03 22:12:29.046,1290.0,9251.0,205.65
2026/06/03 22:12:29.167,1290.0,9251.0,205.68
2026/06/03 22:12:29.290,1290.0,9251.0,205.67
2026/06/03 22:12:29.412,1290.0,9251.0,205.73
2026/06/03 22:12:29.536,1290.0,9251.0,205.86
2026/06/03 22:12:29.657,1290.0,9251.0,205.91
2026/06/03 22:12:29.778,1290.0,9251.0,205.98
2026/06/03 22:12:29.901,1290.0,9251.0,205.74
2026/06/03 22:12:30.024,1290.0,9251.0,205.84
2026/06/03 22:12:30.149,1290.0,9251.0,205.86
2026/06/03 22:12:30.271,1290.0,9251.0,205.72
2026/06/03 22:12:30.392,1290.0,9251.0,205.76
2026/06/03 22:12:30.513,1290.0,9251.0,205.6
2026/06/03 22:12:30.634,1290.0,9251.0,205.52
2026/06/03 22:12:30.755,1290.0,9251.0,205.54
2026/06/03 22:12:30.876,1290.0,9251.0,205.44
